age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,Days in jail,c_days_from_compas,is_recid,r_days_from_arrest,violent_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid,High,Low,Language_Spanish,sex_Male,race_White,c_charge_degree_M,age_cat_young,age_cat_old
39,0,2,0,0,0,-1,0,1,0,0,0,0,2,1,0,0,875,0,0,0,1,0,0,1,1,1,0
33,0,6,0,0,7,-6,1,6,0,0,0,0,6,2,7,0,875,0,0,0,1,0,0,1,1,1,0
28,0,3,0,0,4,-1,34,1,1,0,0,1,3,4,4,33,259,1,1,0,1,0,1,0,1,1,0
38,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,875,0,0,0,1,0,0,1,0,1,0
35,0,5,0,0,6,-10,2,10,1,1,0,1,5,4,6,0,101,1,1,0,1,0,1,1,0,1,0
71,0,1,0,0,3,-1,0,1,0,0,0,0,1,1,3,0,502,0,0,0,1,0,1,1,1,0,1
27,0,9,0,0,5,-1,4,1,1,0,0,0,9,4,5,3,145,1,1,0,1,0,1,0,0,1,0
27,0,5,0,0,3,-1,1,1,1,0,0,0,5,3,3,0,33,1,1,0,1,0,0,0,0,1,0
29,0,10,0,1,16,-1,1,1,1,0,1,0,10,8,16,0,89,1,1,1,0,0,1,0,0,1,0
24,0,3,0,0,3,-1,1,1,1,0,0,0,3,4,3,0,5,1,1,0,1,0,1,0,0,1,0
20,0,4,0,1,0,-1,1,1,0,0,1,0,4,7,0,0,874,0,0,0,0,0,1,0,0,1,0
55,0,3,0,0,0,-1,1,1,0,0,0,0,3,1,0,0,874,0,0,0,1,0,1,1,0,0,1
21,0,8,1,0,6,-19,1,1,1,0,0,0,8,7,6,0,214,0,1,0,0,0,1,0,0,1,0
23,0,9,0,0,4,-1,133,1,1,0,0,0,9,5,4,132,158,1,1,0,0,0,0,1,1,1,0
24,0,3,0,0,0,-1,1,1,0,0,0,0,3,4,0,0,874,0,0,0,1,0,1,0,0,1,0
54,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,874,0,0,0,1,0,1,1,0,0,1
50,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,30,0,0,0,1,0,1,1,1,0,1
36,0,3,0,0,0,-1,1,1,1,57,0,0,3,5,0,0,291,1,1,0,0,0,1,1,0,1,0
29,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,873,0,0,0,1,0,1,0,1,1,0
63,0,1,0,0,0,0,3,1,1,1,0,0,1,1,0,3,150,1,1,0,1,0,1,1,1,0,1
25,0,10,1,0,3,-1,81,1,1,0,0,0,10,9,3,80,108,0,1,1,0,0,1,0,1,1,0
21,0,7,0,0,3,-1,4,0,1,0,0,0,7,6,3,3,76,0,1,0,0,0,1,0,0,1,0
40,0,4,0,0,8,-1,1,1,1,0,0,0,4,5,8,0,102,1,1,0,0,0,1,0,1,0,1
38,0,3,0,0,0,-1,1,1,1,0,0,0,3,3,0,0,396,1,1,0,1,0,1,0,0,1,0
48,0,4,0,0,11,-1,56,1,1,0,0,0,4,4,11,0,16,1,1,0,1,0,1,0,1,0,1
49,0,1,0,0,0,-1,74,1,0,0,0,0,1,1,0,73,348,0,0,0,1,0,1,1,0,0,1
57,0,5,0,0,12,0,3,1,0,0,0,0,5,1,12,3,210,0,0,0,1,0,1,1,1,0,1
31,0,9,0,0,0,-1,5,1,0,0,0,0,9,5,0,4,872,0,0,0,0,0,0,1,1,1,0
32,0,1,0,0,0,-1,1,1,1,0,0,0,1,2,0,0,29,1,1,0,1,0,0,1,0,1,0
44,0,1,0,0,0,-1,1,1,0,0,0,0,1,2,0,0,73,0,0,0,1,0,1,0,0,0,1
34,0,4,0,0,4,-1,1,1,0,0,0,0,4,2,4,0,871,0,0,0,1,0,0,1,1,1,0
58,0,2,0,0,3,-4,1,4,0,0,0,0,2,1,3,0,871,0,0,0,1,0,1,1,1,0,1
29,0,2,0,0,0,-1,1,1,0,0,0,0,2,3,0,0,871,0,0,0,1,0,1,0,0,1,0
23,0,10,0,0,4,-1,1,1,1,0,0,0,10,9,4,0,73,1,1,1,0,0,1,0,0,1,0
46,0,7,0,0,0,0,1,1,0,0,0,0,7,4,0,1,871,0,0,0,1,0,1,0,0,0,1
30,0,5,0,0,3,-1,2,1,0,0,0,0,5,3,3,1,871,0,0,0,1,0,1,0,0,1,0
27,0,1,0,0,1,0,1,1,0,0,0,0,1,2,1,1,871,0,0,0,1,0,1,1,0,1,0
40,0,3,0,0,4,-1,33,1,1,0,0,1,3,5,4,32,466,1,1,0,0,0,1,1,0,0,1
35,0,1,0,0,2,0,0,1,0,0,0,0,1,1,2,0,871,0,0,0,1,0,1,0,0,1,0
36,0,1,0,0,0,-7,1,7,0,0,0,0,1,1,0,0,871,0,0,0,1,0,1,0,1,1,0
22,0,8,0,0,0,0,0,0,0,0,0,0,8,5,0,0,871,0,0,0,0,0,1,0,0,1,0
43,0,5,0,0,1,-1,5,1,1,0,0,1,5,4,1,4,672,1,1,0,1,0,1,0,1,0,1
32,0,9,0,0,8,-4,1,4,1,13,0,0,9,10,8,0,215,0,1,1,0,0,1,1,0,1,0
21,0,5,0,0,1,-1,16,1,0,0,0,0,5,6,1,15,871,0,0,0,0,0,1,0,1,1,0
27,0,8,0,0,0,-1,61,1,1,0,0,1,8,7,0,60,269,0,1,0,0,0,1,0,0,1,0
24,0,8,1,1,3,0,0,0,1,179,1,0,8,5,3,0,245,0,1,0,0,0,1,1,0,1,0
36,0,1,0,0,0,-1,7,1,0,0,0,0,1,1,0,6,870,0,0,0,1,0,1,0,0,1,0
29,0,6,0,0,6,-22,22,21,1,6,0,0,6,3,6,0,301,1,1,0,1,0,1,0,0,1,0
47,0,4,0,0,0,-4,1,4,0,0,0,0,4,1,0,0,907,0,0,0,1,0,1,0,1,0,1
23,0,7,0,2,1,-1,1,1,0,0,2,0,7,5,1,0,870,0,0,0,0,0,1,0,1,1,0
29,0,4,0,0,4,-1,8,1,1,0,0,1,4,4,4,7,50,1,1,0,1,0,1,0,0,1,0
44,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,870,0,0,0,1,0,1,1,1,0,1
36,0,3,0,0,2,-1,2,1,0,0,0,0,3,3,2,1,870,0,0,0,1,0,0,1,0,1,0
48,0,2,0,0,0,-1,2,1,0,0,0,0,2,3,0,1,870,0,0,0,1,0,0,0,0,0,1
23,0,6,0,0,0,-1,2,1,1,0,0,0,6,5,0,1,161,1,1,0,0,0,1,0,0,1,0
43,0,4,0,0,0,-1,1,1,0,0,0,0,4,1,0,0,870,0,0,0,1,0,1,1,1,0,1
28,0,9,1,0,6,-1,3,1,1,0,0,1,9,8,6,2,484,0,1,1,0,0,1,0,0,1,0
22,0,4,0,0,0,-1,1,1,1,362,0,0,4,7,0,0,394,1,1,0,0,0,1,0,0,1,0
25,0,9,0,0,5,-1,1,1,1,0,0,0,9,7,5,0,130,0,1,0,0,0,1,1,0,1,0
20,0,4,0,0,0,-1,2,1,1,0,0,0,4,7,0,1,397,1,1,0,0,0,1,1,0,1,0
47,0,5,0,0,1,-1,1,1,0,0,0,0,5,3,1,0,870,0,0,0,1,0,1,1,1,0,1
36,0,4,0,1,3,0,25,0,0,0,1,0,4,1,3,25,32,0,0,0,1,0,0,1,0,1,0
43,0,1,0,0,2,-10,2,10,0,0,0,0,1,1,2,0,869,0,0,0,1,0,1,1,0,0,1
36,0,2,0,0,4,0,0,2588,0,0,0,0,2,3,4,0,869,0,0,0,1,0,1,0,1,1,0
34,0,5,0,0,5,-53,25,53,1,0,0,0,5,5,5,0,124,0,1,0,0,0,0,0,0,1,0
29,0,4,0,0,4,-26,1,26,0,0,0,0,4,2,4,0,869,0,0,0,1,0,1,0,1,1,0
21,0,9,2,7,2,-3,0,4,1,0,7,1,9,9,2,0,473,1,1,1,0,0,1,1,0,1,0
52,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,869,0,0,0,1,0,1,0,0,0,1
33,0,8,0,0,14,-79,68,79,0,0,0,0,8,5,14,0,869,0,0,0,0,0,1,0,0,1,0
20,0,7,0,0,0,-1,1,1,0,0,0,0,7,8,0,0,869,0,0,1,0,0,0,1,0,1,0
24,0,5,0,0,0,-1,1,1,1,0,0,1,5,5,0,0,170,1,1,0,0,0,1,0,1,1,0
37,0,2,0,0,1,-9,1,9,0,0,0,0,2,1,1,0,869,0,0,0,1,0,1,1,1,1,0
34,0,1,0,0,1,-10,2,10,0,0,0,0,1,1,1,0,869,0,0,0,1,0,0,0,0,1,0
24,0,5,0,0,1,-1,1,1,0,0,0,0,5,4,1,0,864,0,0,0,1,0,0,0,0,1,0
74,0,1,0,0,0,-1,0,1,0,0,0,0,1,1,0,0,868,0,0,0,1,0,0,1,1,0,1
27,0,1,0,0,0,-1,1,1,0,0,0,0,1,2,0,0,228,0,0,0,1,0,1,1,0,1,0
20,0,6,0,0,0,-1,2,1,1,0,0,0,6,6,0,1,643,1,1,0,0,0,0,0,0,1,0
59,0,3,0,0,4,-2,1,2,1,1,0,0,3,1,4,0,194,1,1,0,1,0,1,0,0,0,1
39,0,2,0,0,2,0,18,0,0,0,0,0,2,2,2,18,868,0,0,0,1,0,1,1,0,1,0
20,0,4,0,2,0,-1,1,1,1,59,2,1,4,7,0,0,117,0,0,0,0,0,1,0,0,1,0
32,0,2,0,0,2,-43,0,44,0,0,0,0,2,1,2,0,868,0,0,0,1,0,0,0,0,1,0
21,0,9,0,1,1,-1,242,1,1,15,1,0,9,8,1,241,279,0,1,1,0,0,1,0,0,1,0
23,0,9,1,0,2,-1,23,1,0,0,0,0,9,7,2,22,785,0,0,0,1,0,1,0,0,1,0
27,0,1,0,0,0,-1,1,1,0,0,0,0,1,2,0,0,868,0,0,0,1,0,1,0,1,1,0
47,0,2,0,0,2,-1,1,1,1,0,0,0,2,1,2,0,695,1,1,0,1,0,1,1,0,0,1
29,0,5,0,1,2,0,0,0,1,1,1,0,5,3,2,0,830,1,0,0,1,0,1,0,1,1,0
21,0,7,0,0,0,-1,2,1,1,0,0,0,7,7,0,1,93,1,1,0,0,0,1,0,0,1,0
46,0,5,0,0,9,0,4,1,0,0,0,0,5,2,9,4,867,0,0,0,1,0,1,1,1,0,1
32,0,4,0,0,4,-1,1,1,1,0,0,0,4,2,4,0,636,1,1,0,1,0,1,0,0,1,0
22,0,4,0,1,1,-1,1,1,1,0,1,0,4,6,1,0,371,1,1,0,0,0,1,0,0,1,0
26,0,2,0,0,0,0,3,1,0,0,0,0,2,3,0,3,867,0,0,0,1,0,1,0,0,1,0
21,0,3,0,0,0,-1,2,1,1,9,0,0,3,6,0,1,681,1,1,0,0,0,1,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,867,0,0,0,1,0,1,1,0,0,1
52,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,867,0,0,0,1,0,1,1,1,0,1
33,0,5,0,0,5,0,0,1,1,0,0,0,5,2,5,0,345,1,1,0,1,0,1,0,0,1,0
30,0,3,0,0,9,-1,1,1,1,0,0,0,3,2,9,0,643,0,1,0,1,0,1,0,0,1,0
31,0,5,0,0,6,-1,1,1,1,0,0,1,5,4,6,0,241,1,1,0,1,0,1,1,0,1,0
29,0,9,0,0,0,-1,1,1,0,0,0,0,9,6,0,0,866,0,0,0,0,0,1,0,0,1,0
56,0,1,0,0,2,-1,1,1,1,0,0,0,1,1,2,0,53,1,1,0,1,0,0,0,1,0,1
46,0,6,0,0,2,-1,1,1,1,143,0,0,6,1,2,0,279,1,1,0,1,0,1,1,0,0,1
22,0,6,0,1,3,-1,16,1,1,0,1,0,6,7,3,15,351,1,1,0,0,0,1,0,0,1,0
46,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,866,0,0,0,1,0,1,0,0,0,1
40,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,866,0,0,0,1,0,0,1,0,0,1
27,0,6,0,0,2,-1,1,1,1,1,0,0,6,3,2,0,414,1,1,0,1,0,1,1,0,1,0
32,0,3,0,0,1,-1,1,1,0,0,0,0,3,2,1,0,605,0,0,0,1,0,1,1,0,1,0
20,0,8,0,0,1,-1,1,1,1,0,0,1,8,7,1,0,104,1,1,0,0,0,1,0,0,1,0
37,0,2,0,0,3,0,1,0,0,0,0,0,2,1,3,1,102,0,0,0,1,0,1,0,0,1,0
35,0,1,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,113,1,1,0,1,0,1,1,1,1,0
34,0,1,0,0,0,-1,1,1,0,0,0,0,1,2,0,0,865,0,0,0,1,0,1,1,1,1,0
59,0,1,0,0,0,-1,2,1,0,0,0,0,1,1,0,1,865,0,0,0,1,0,1,0,1,0,1
53,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,865,0,0,0,1,0,1,1,1,0,1
51,0,1,0,0,2,0,0,0,0,0,0,0,1,1,2,0,746,0,0,0,1,0,0,0,1,0,1
32,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,865,0,0,0,1,0,1,0,0,1,0
50,0,5,0,0,9,-1,29,1,1,0,0,0,5,6,9,28,131,0,1,0,0,0,1,0,1,0,1
57,0,1,0,0,2,-11,2,11,0,0,0,0,1,1,2,0,36,0,0,0,1,0,1,1,0,0,1
24,0,3,0,3,0,0,0,0,1,0,3,0,3,3,0,0,636,0,1,0,1,0,1,0,0,1,0
25,0,4,0,0,0,-1,1,1,0,0,0,0,4,3,0,0,723,0,0,0,1,0,0,1,1,1,0
32,0,2,0,0,5,-29,5,149,1,0,0,0,2,2,5,0,833,1,0,0,1,0,0,1,0,1,0
21,0,5,0,1,1,-4,2,4,1,0,1,0,5,6,1,0,528,1,1,0,0,0,1,0,0,1,0
34,0,9,0,0,0,-1,2,1,1,0,0,1,9,8,0,1,150,1,1,1,0,0,1,0,0,1,0
22,0,7,1,0,3,-11,8,11,1,0,0,1,7,7,3,0,532,1,1,0,0,0,1,0,0,1,0
28,0,2,0,0,0,-1,1,1,0,0,0,0,2,2,0,0,865,0,0,0,1,0,0,0,0,1,0
22,0,8,1,0,1,0,0,0,1,0,0,0,8,10,1,0,99,0,1,1,0,0,1,0,0,1,0
20,0,8,0,0,0,-1,30,1,0,0,0,0,8,8,0,29,864,0,0,1,0,0,1,0,0,1,0
22,0,9,0,0,1,-1,5,1,0,0,0,0,9,7,1,4,864,0,0,0,0,0,1,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,864,0,0,0,1,0,0,1,1,0,1
23,0,5,0,0,3,-1,10,1,0,0,0,0,5,6,3,9,864,0,0,0,0,0,1,1,0,1,0
32,0,1,0,0,3,-1,3,1,1,0,0,1,1,2,3,2,203,1,1,0,1,0,1,0,0,1,0
33,0,2,0,0,1,-17,1,17,0,0,0,0,2,1,1,0,531,0,0,0,1,0,1,0,0,1,0
56,0,3,0,0,8,-106,72,106,0,0,0,0,3,3,8,0,864,0,0,0,1,0,1,0,0,0,1
33,0,2,0,0,0,-1,1,1,0,0,0,0,2,2,0,0,864,0,0,0,1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,864,0,0,0,1,0,1,0,1,1,0
22,0,4,0,0,0,-5,5,6,1,0,0,0,4,6,0,0,252,1,1,0,0,0,1,0,0,1,0
20,0,10,0,0,1,0,2,0,1,1,0,1,10,10,1,2,80,0,1,1,0,0,1,0,0,1,0
42,0,5,0,0,2,-1,1,1,0,0,0,0,5,4,2,0,864,0,0,0,1,0,1,0,0,0,1
45,0,9,0,0,15,-1,331,1,1,0,0,0,9,7,15,330,511,1,1,0,0,0,1,0,0,0,1
30,0,2,0,0,1,-20,4,20,0,0,0,0,2,2,1,0,864,0,0,0,1,0,1,1,1,1,0
56,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,402,1,1,0,1,0,1,1,1,0,1
27,0,6,0,0,4,-1,2,1,0,0,0,0,6,6,4,1,863,0,0,0,0,0,1,0,1,1,0
21,0,7,0,0,1,-18,1,18,1,596,0,1,7,6,1,0,30,1,1,0,0,0,1,0,1,1,0
36,0,8,0,0,5,-20,19,20,1,1,0,0,8,3,5,0,121,0,1,0,1,0,1,0,1,1,0
23,0,2,0,0,1,-39,39,39,0,0,0,0,2,4,1,0,455,0,0,0,1,0,1,0,1,1,0
27,0,6,0,0,2,-1,7,1,1,0,0,0,6,3,2,6,77,1,1,0,1,0,1,1,0,1,0
36,0,8,0,0,19,544,0,217,1,0,0,0,8,4,19,0,544,0,1,0,1,0,1,0,1,1,0
32,0,5,0,0,2,-1,1,1,0,0,0,0,5,4,2,0,71,0,0,0,1,0,1,0,1,1,0
28,0,2,0,0,4,-1,1,1,1,4,0,1,2,3,4,0,20,1,1,0,1,0,1,0,1,1,0
30,0,3,0,0,0,-1,0,1,0,0,0,0,3,2,0,0,863,0,0,0,1,0,1,1,1,1,0
20,1,10,0,0,1,0,3,0,0,0,0,0,10,10,1,3,119,0,0,1,0,0,0,0,0,1,0
36,0,1,0,0,0,-1,25,1,0,0,0,0,1,1,0,24,863,0,0,0,1,0,1,1,0,1,0
42,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,863,0,0,0,1,0,1,1,0,0,1
34,0,1,0,0,1,-1,2,1,0,0,0,0,1,1,1,1,863,0,0,0,1,0,0,0,0,1,0
56,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,863,0,0,0,1,0,1,1,1,0,1
35,0,3,0,0,5,-1,1,1,0,0,0,0,3,3,5,0,863,0,0,0,1,0,0,0,0,1,0
29,0,6,0,0,0,0,1,0,0,0,0,0,6,3,0,1,863,0,0,0,1,0,1,0,0,1,0
22,0,7,0,0,1,13,44,1,0,0,0,0,7,6,1,0,13,0,0,0,0,0,1,0,0,1,0
32,0,4,0,0,5,-1,1,1,1,0,0,0,4,2,5,0,78,1,1,0,1,0,1,0,0,1,0
53,0,1,0,0,2,-1,1,1,0,0,0,0,1,1,2,0,968,0,0,0,1,0,1,0,0,0,1
61,0,6,0,0,15,-10,1,10,0,0,0,0,6,2,15,0,862,0,0,0,1,0,0,1,0,0,1
29,0,7,0,0,7,-67,46,67,1,0,0,1,7,6,7,0,99,1,1,0,0,0,1,1,1,1,0
55,0,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,0,862,0,0,0,1,0,1,1,1,0,1
33,0,3,0,0,2,-1,2,1,1,0,0,0,3,2,2,1,162,1,1,0,1,0,1,1,1,1,0
24,0,5,0,0,0,-1,1,1,0,0,0,0,5,4,0,0,862,0,0,0,1,0,0,1,1,1,0
27,0,6,0,0,0,0,3,0,1,0,0,0,6,6,0,3,20,0,1,0,0,0,1,0,0,1,0
41,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,861,0,0,0,1,0,0,0,1,0,1
32,0,5,0,0,6,-29,28,30,0,0,0,0,5,4,6,0,861,0,0,0,1,0,1,1,1,1,0
23,0,3,0,0,0,-1,0,1,0,0,0,0,3,3,0,0,537,0,0,0,1,0,0,1,0,1,0
59,0,1,0,0,2,-19,19,19,0,0,0,0,1,1,2,0,861,0,0,0,1,0,1,1,0,0,1
32,2,9,0,1,15,-1,71,1,1,0,1,0,9,6,15,70,96,0,1,0,0,0,1,1,0,1,0
53,0,6,0,0,8,-1,5,1,1,0,0,0,6,1,8,4,407,1,1,0,1,0,1,0,0,0,1
23,0,2,0,1,1,-1,1,1,0,0,1,0,2,3,1,0,861,0,0,0,1,0,1,1,1,1,0
21,0,4,0,0,0,-2,1,2,0,0,0,0,4,5,0,0,861,0,0,0,0,0,0,1,0,1,0
33,0,2,0,0,0,-1,1,1,0,0,0,0,2,1,0,0,415,0,0,0,1,0,0,0,0,1,0
24,0,9,2,0,6,-1,1,1,0,0,0,0,9,7,6,0,860,0,0,0,0,0,1,1,0,1,0
30,0,1,0,0,0,-1,2,1,0,0,0,0,1,2,0,1,860,0,0,0,1,0,1,0,0,1,0
21,0,8,0,0,1,-1,109,1,0,0,0,0,8,7,1,108,860,0,0,0,0,0,1,0,0,1,0
45,1,7,0,0,16,-1,1,1,0,0,0,0,7,2,16,0,143,0,0,0,1,0,1,0,0,0,1
33,0,5,0,0,1,0,2,1,0,0,0,0,5,4,1,2,860,0,0,0,1,0,1,0,0,1,0
25,0,4,0,0,2,-1,1,1,0,0,0,0,4,4,2,0,472,0,0,0,1,0,1,0,0,1,0
31,0,6,0,0,0,-1,2,1,0,0,0,0,6,3,0,1,86,0,0,0,1,0,1,0,0,1,0
23,0,7,0,0,0,-1,2,1,0,0,0,0,7,5,0,1,860,0,0,0,0,0,1,0,0,1,0
29,0,4,0,0,1,0,0,1,1,0,0,0,4,2,1,0,482,1,1,0,1,0,0,0,0,1,0
29,0,1,0,0,1,0,2,1,0,0,0,0,1,2,1,2,860,0,0,0,1,0,1,0,0,1,0
31,0,8,0,0,0,-1,2,1,1,0,0,0,8,8,0,1,88,1,1,1,0,0,1,0,0,1,0
44,0,2,0,0,0,-1,2,1,1,0,0,0,2,1,0,1,711,1,1,0,1,0,1,1,0,0,1
50,0,2,0,0,3,-1,12,1,0,0,0,0,2,1,3,11,860,0,0,0,1,0,1,1,0,0,1
41,0,2,0,0,2,-1,1,1,0,0,0,0,2,1,2,0,860,0,0,0,1,0,1,0,1,0,1
20,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,860,0,0,0,0,0,0,1,0,1,0
48,0,3,0,0,6,-1,2,1,0,0,0,0,3,2,6,1,859,0,0,0,1,0,1,0,0,0,1
43,0,6,0,0,0,0,0,1,0,0,0,0,6,1,0,0,225,0,0,0,1,0,0,0,0,0,1
23,0,8,0,0,0,-1,3,1,0,0,0,0,8,7,0,2,859,0,0,0,0,0,1,0,1,1,0
44,0,2,0,0,0,-1,2,1,0,0,0,0,2,1,0,1,859,0,0,0,1,0,1,0,0,0,1
58,0,6,0,0,12,-1,4,1,1,21,0,0,6,3,12,3,49,1,1,0,1,0,1,0,1,0,1
47,0,2,0,0,5,-1,5,1,0,0,0,0,2,3,5,4,1095,0,0,0,1,0,1,1,1,0,1
30,0,2,0,0,0,0,1,1,1,0,0,0,2,3,0,1,324,1,1,0,1,0,1,1,1,1,0
54,0,2,0,0,0,-1,2,1,0,0,0,0,2,1,0,1,858,0,0,0,1,0,1,1,0,0,1
52,0,1,0,0,1,-21,10,22,0,0,0,0,1,1,1,0,858,0,0,0,1,0,1,0,1,0,1
57,0,2,0,0,1,-1,17,1,0,0,0,0,2,1,1,16,858,0,0,0,1,0,1,1,0,0,1
63,0,4,0,0,1,0,0,2902,0,0,0,0,4,1,1,0,858,0,0,0,1,0,0,0,0,0,1
27,0,5,0,0,4,-1,51,1,1,0,0,1,5,6,4,50,236,1,1,0,0,0,1,0,0,1,0
37,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,858,0,0,0,1,0,1,0,1,1,0
31,2,9,1,1,16,-1,53,1,1,0,1,0,9,6,16,462,792,1,1,0,0,0,1,0,0,1,0
19,1,10,2,0,3,-200,200,200,1,0,0,1,10,9,3,0,412,1,1,1,0,0,1,0,0,1,0
60,0,1,0,0,2,-1,1,1,0,0,0,0,1,1,2,0,858,0,0,0,1,0,0,1,0,0,1
28,0,8,0,0,2,-1,3,1,0,0,0,0,8,6,2,2,858,0,0,0,0,0,1,0,0,1,0
21,0,9,1,0,2,-1,1,1,0,0,0,0,9,7,2,0,743,0,0,0,0,0,1,0,0,1,0
32,0,1,0,0,0,-1,2,1,1,0,0,0,1,1,0,1,189,1,1,0,1,0,1,0,1,1,0
57,0,1,0,0,2,-1,1,1,0,0,0,0,1,1,2,0,857,0,0,0,1,0,0,1,0,0,1
42,0,2,0,0,2,-1,1,1,0,0,0,0,2,1,2,0,857,0,0,0,1,0,0,0,0,0,1
27,0,1,0,0,1,-1,1,1,0,0,0,0,1,2,1,0,857,0,0,0,1,0,1,0,1,1,0
37,0,8,0,0,11,-1,1,1,1,0,0,0,8,6,11,0,48,0,1,0,0,0,1,0,0,1,0
42,0,6,0,0,5,-1,3,1,0,0,0,0,6,6,5,2,310,0,0,0,0,0,1,0,0,0,1
27,0,4,0,0,0,-1,1,1,0,0,0,0,4,4,0,0,857,0,0,0,1,0,1,1,0,1,0
52,0,1,0,0,3,-25,0,25,0,0,0,0,1,1,3,0,857,0,0,0,1,0,0,1,1,0,1
65,0,2,0,0,2,-18,5,18,1,1,0,1,2,1,2,0,511,1,1,0,1,0,1,0,1,0,1
60,0,1,0,0,4,-1,1,1,0,0,0,0,1,1,4,0,408,0,0,0,1,0,1,0,0,0,1
23,0,7,0,0,0,0,1,0,0,0,0,0,7,5,0,1,857,0,0,0,0,0,0,0,1,1,0
37,1,8,8,5,23,-1,2,1,1,0,5,0,8,6,23,1,74,0,1,0,0,0,1,0,0,1,0
35,0,6,0,0,9,-1,1,1,0,0,0,0,6,5,9,0,857,0,0,0,0,0,1,0,0,1,0
26,0,7,0,0,7,-19,19,19,0,0,0,0,7,6,7,0,247,0,0,0,0,0,1,0,0,1,0
41,0,1,0,0,5,-1,1,1,0,0,0,0,1,1,5,0,857,0,0,0,1,0,1,1,0,0,1
27,0,3,0,0,2,-34,1,34,0,0,0,0,3,3,2,0,253,0,0,0,1,0,0,1,0,1,0
24,2,9,1,0,10,-251,1,251,0,0,0,0,9,5,10,0,857,0,0,0,0,0,1,0,1,1,0
25,1,9,0,0,4,0,0,99,0,0,0,0,9,7,4,0,857,0,0,0,0,0,1,0,1,1,0
20,0,5,1,2,1,0,0,1,1,0,2,0,5,8,1,0,59,1,1,1,0,0,1,0,1,1,0
39,0,1,0,0,0,-1,1,1,0,0,0,0,1,1,0,0,856,0,0,0,1,0,1,0,1,1,0
41,0,6,0,0,8,-29,1,29,1,0,0,0,6,3,8,0,642,1,1,0,1,0,1,0,0,0,1
33,0,6,0,0,3,-1,115,1,1,39,0,0,6,4,3,114,204,1,1,0,1,0,1,0,1,1,0
35,0,2,0,0,0,0,1,1,0,0,0,0,2,2,0,1,856,0,0,0,1,0,1,1,0,1,0
31,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,856,0,0,0,1,0,1,0,1,1,0
27,0,9,0,0,0,0,0,0,1,0,0,0,9,8,0,0,218,1,1,1,0,0,1,1,0,1,0
20,0,4,0,0,0,-1,1,1,1,0,0,0,4,7,0,0,140,1,1,0,0,0,1,0,1,1,0
29,0,4,1,1,4,-1,2,1,1,31,1,0,4,3,4,1,589,1,1,0,1,0,1,0,0,1,0
22,0,5,0,0,0,-1,35,1,0,0,0,0,5,7,0,34,552,0,0,0,0,0,1,0,0,1,0
23,1,9,0,0,3,-1,2,1,1,1,0,0,9,9,3,1,6,1,1,1,0,0,1,0,0,1,0
25,0,2,0,0,2,0,0,1,0,0,0,0,2,3,2,0,499,0,0,0,1,0,1,0,0,1,0
33,0,1,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,126,1,1,0,1,0,0,1,1,1,0
31,0,8,1,1,4,0,2,0,1,0,1,1,8,6,4,2,168,1,1,0,0,0,1,1,0,1,0
21,2,10,0,1,2,-1,140,1,1,63,1,0,10,9,2,139,158,1,1,1,0,0,1,0,0,1,0
29,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,855,0,0,0,1,0,1,0,1,1,0
25,0,4,0,0,0,-1,7,1,0,0,0,0,4,4,0,6,734,0,0,0,1,0,1,0,0,1,0
33,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,855,0,0,0,1,0,1,0,0,1,0
44,0,1,0,0,2,0,0,870,0,0,0,0,1,1,2,0,854,0,0,0,1,0,1,0,1,0,1
41,0,5,0,0,1,0,62,0,0,0,0,0,5,7,1,62,854,0,0,0,0,0,1,1,0,0,1
